"nc,nn,mc,mn,v,d1c,d1n,d2c,d2n,d3c,d3n"
"Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Trimestre Móvel (Código),Trimestre Móvel,Variável (Código),Variável"
"1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201807,mai-jun-jul 2018,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201807,mai-jun-jul 2018,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201807,mai-jun-jul 2018,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201807,mai-jun-jul 2018,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.2,1,Brasil,201808,jun-jul-ago 2018,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201808,jun-jul-ago 2018,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201808,jun-jul-ago 2018,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201808,jun-jul-ago 2018,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201808,jun-jul-ago 2018,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201808,jun-jul-ago 2018,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.0,1,Brasil,201809,jul-ago-set 2018,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,0.9,1,Brasil,201809,jul-ago-set 2018,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201809,jul-ago-set 2018,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201809,jul-ago-set 2018,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201809,jul-ago-set 2018,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201809,jul-ago-set 2018,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.8,1,Brasil,201810,ago-set-out 2018,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,0.9,1,Brasil,201810,ago-set-out 2018,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201810,ago-set-out 2018,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201810,ago-set-out 2018,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201810,ago-set-out 2018,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201810,ago-set-out 2018,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.7,1,Brasil,201811,set-out-nov 2018,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,0.9,1,Brasil,201811,set-out-nov 2018,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201811,set-out-nov 2018,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201811,set-out-nov 2018,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201811,set-out-nov 2018,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201811,set-out-nov 2018,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.7,1,Brasil,201812,out-nov-dez 2018,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,0.9,1,Brasil,201812,out-nov-dez 2018,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201812,out-nov-dez 2018,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201812,out-nov-dez 2018,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201812,out-nov-dez 2018,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,A,1,Brasil,201812,out-nov-dez 2018,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.2,1,Brasil,201901,nov-dez-jan 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201901,nov-dez-jan 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,0.3,1,Brasil,201901,nov-dez-jan 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201901,nov-dez-jan 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201901,nov-dez-jan 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,A,1,Brasil,201901,nov-dez-jan 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.5,1,Brasil,201902,dez-jan-fev 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201902,dez-jan-fev 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,0.9,1,Brasil,201902,dez-jan-fev 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201902,dez-jan-fev 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201902,dez-jan-fev 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,A,1,Brasil,201902,dez-jan-fev 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.8,1,Brasil,201903,jan-fev-mar 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201903,jan-fev-mar 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,1.1,1,Brasil,201903,jan-fev-mar 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201903,jan-fev-mar 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201903,jan-fev-mar 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201903,jan-fev-mar 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.6,1,Brasil,201904,fev-mar-abr 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,0.8,1,Brasil,201904,fev-mar-abr 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,0.5,1,Brasil,201904,fev-mar-abr 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201904,fev-mar-abr 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201904,fev-mar-abr 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201904,fev-mar-abr 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.4,1,Brasil,201905,mar-abr-mai 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201905,mar-abr-mai 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201905,mar-abr-mai 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,A,1,Brasil,201905,mar-abr-mai 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201905,mar-abr-mai 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201905,mar-abr-mai 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,12.1,1,Brasil,201906,abr-mai-jun 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201906,abr-mai-jun 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201906,abr-mai-jun 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201906,abr-mai-jun 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201906,abr-mai-jun 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201906,abr-mai-jun 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.9,1,Brasil,201907,mai-jun-jul 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201907,mai-jun-jul 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201907,mai-jun-jul 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201907,mai-jun-jul 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201907,mai-jun-jul 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201907,mai-jun-jul 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.9,1,Brasil,201908,jun-jul-ago 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,0.9,1,Brasil,201908,jun-jul-ago 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201908,jun-jul-ago 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201908,jun-jul-ago 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201908,jun-jul-ago 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201908,jun-jul-ago 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.9,1,Brasil,201909,jul-ago-set 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201909,jul-ago-set 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201909,jul-ago-set 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,Z,1,Brasil,201909,jul-ago-set 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201909,jul-ago-set 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,A,1,Brasil,201909,jul-ago-set 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.7,1,Brasil,201910,ago-set-out 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201910,ago-set-out 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201910,ago-set-out 2019,8811,""Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,A,1,Brasil,201910,ago-set-out 2019,8814,""Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201910,ago-set-out 2019,8816,""Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,1694,Nenhuma,A,1,Brasil,201910,ago-set-out 2019,8819,""Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,11.3,1,Brasil,201911,set-out-nov 2019,4099,""Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
"1,Brasil,2,%,1.0,1,Brasil,201911,set-out-nov 2019,4103,""Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"""
